,Actual_User_Experience,Predicted_User_Experience,Correct,Probability_Negative,Probability_Neutral,Probability_Positive
4628,Neutral,Neutral,True,0.2530612244897959,0.40816326530612246,0.33877551020408164
3105,Positive,Positive,True,0.3298279158699809,0.29063097514340347,0.3795411089866157
7630,Negative,Negative,True,0.36302032913843174,0.33688286544046464,0.30009680542110356
564,Negative,Neutral,False,0.3277098270771826,0.3631379164909321,0.30915225643188526
4398,Negative,Neutral,False,0.3277098270771826,0.3631379164909321,0.30915225643188526
3497,Negative,Negative,True,0.36302032913843174,0.33688286544046464,0.30009680542110356
8390,Positive,Neutral,False,0.3277098270771826,0.3631379164909321,0.30915225643188526
7993,Neutral,Neutral,True,0.33070866141732286,0.38320209973753283,0.28608923884514437
7980,Neutral,Positive,False,0.31274638633377133,0.3219448094612352,0.36530880420499345
2654,Negative,Neutral,False,0.3277098270771826,0.3631379164909321,0.30915225643188526
1906,Neutral,Neutral,True,0.3277098270771826,0.3631379164909321,0.30915225643188526
6367,Positive,Positive,True,0.30201342281879195,0.31543624161073824,0.3825503355704698
9860,Negative,Neutral,False,0.29545454545454547,0.44545454545454544,0.2590909090909091
536,Negative,Neutral,False,0.3277098270771826,0.3631379164909321,0.30915225643188526
6832,Positive,Neutral,False,0.3277098270771826,0.3631379164909321,0.30915225643188526
3975,Negative,Positive,False,0.30201342281879195,0.31543624161073824,0.3825503355704698
2051,Negative,Neutral,False,0.33070866141732286,0.38320209973753283,0.28608923884514437
3142,Neutral,Negative,False,0.36302032913843174,0.33688286544046464,0.30009680542110356
794,Negative,Positive,False,0.30201342281879195,0.31543624161073824,0.3825503355704698
6756,Positive,Negative,False,0.36302032913843174,0.33688286544046464,0.30009680542110356
9918,Neutral,Negative,False,0.36302032913843174,0.33688286544046464,0.30009680542110356
7145,Negative,Neutral,False,0.29545454545454547,0.44545454545454544,0.2590909090909091
6788,Positive,Negative,False,0.36302032913843174,0.33688286544046464,0.30009680542110356
7226,Positive,Neutral,False,0.3277098270771826,0.3631379164909321,0.30915225643188526
162,Positive,Negative,False,0.36302032913843174,0.33688286544046464,0.30009680542110356
8374,Negative,Positive,False,0.3298279158699809,0.29063097514340347,0.3795411089866157
2877,Positive,Negative,False,0.36302032913843174,0.33688286544046464,0.30009680542110356
